EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
811208836,THE HOUSE OF THE SCREAMING BANSHEE,,1156 PARADISE HOME RD,HENDERSON,NV,89002-8928,0000,03,3,2000,201905,1,16,000000000,1,01,201812,1,1,02,0,12,1,3899,3899,A80,
811221342,NEW NATIONS NEVADA INC,% JOHN LANG,595 S GREEN VALLEY PKWY APT 1624,HENDERSON,NV,89012-2981,0000,03,3,7000,201609,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
811232974,LAKE MEAD YACHT CLUB,% MR MARK L LINDSEY,40 E HORIZON RIDGE PARKWAY,HENDERSON,NV,89002-7929,0000,07,3,1000,201603,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,N50,
811248061,ATHLETES AGAINST ADDICTION INC,% BUGSY BIRD,748 S MEADOWS PKWY,RENO,NV,89521-3861,0000,03,3,1000,201605,1,15,000000000,1,01,201812,1,0,02,0,12,1,0,0,F50,
811258029,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,% ERIC JARAMILLO,7493 PROUD MEADOWS ST,LAS VEGAS,NV,89131-2340,1155,03,9,1200,200509,1,15,000000000,1,01,201808,0,0,02,0,08,0,0,0,N60,LV RUNNIN REBS
811259180,BRISTLECONE AVALANCHE RESCUE K9S INC,,2470 AVALANCHE TRL,LAS VEGAS,NV,89124-9246,0000,03,3,1260,201602,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,M23,
811264492,WOLFPACK BASEBALL CLUB OF NORTHERN NEVADA,,2736 DOME CT,SPARKS,NV,89436-4062,0000,03,3,1000,201602,1,16,000000000,1,01,202001,0,0,02,0,01,0,0,0,N63,
811267963,STROKE FREE ZONE,,8325 SLIP POINT AVE,LAS VEGAS,NV,89147-4877,0000,03,3,1000,201701,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,G43,
811269532,HART LUCK GOOD RIDE LLC,,678 ARROWHEAD CANYON DR,HENDERSON,NV,89002-8486,0000,03,3,1000,201701,1,15,000000000,1,01,201912,3,3,01,0,12,45952,99161,90400,W12,CAREY HART SOLE MBR
811271781,FORGET ME NOT ANIMAL SANCTUARY OF LAS VEGAS,% KIERRA M JOHNSON,2028 WENGERT AVE,LAS VEGAS,NV,89104-2038,0000,03,3,1400,201605,1,15,000000000,1,01,202001,0,0,02,0,01,0,0,0,D20,
811273175,SIGMA TAU GAMMA FRATERNITY,% SIGMA TAU GAMMA MEGAN PEPPER,46 RAYMOND DR,RENO,NV,89503-3508,1079,07,9,1000,195003,2,00,036319349,5,01,201906,0,0,02,0,06,0,0,0,,ZETA LAMBDA ASSOCIATE CHAPTER
811275318,AMERICAN LEGION,% SHAHLA FADAIE,1775 HWY 50,SILVER SPRINGS,NV,89429-0000,0925,03,9,1000,194603,1,15,907908000,5,01,201812,1,2,02,0,12,1046,10754,6172,W30,1775 VETERANS HEALING CAMP
811294198,NEVADA LANDS COUNCIL,% SHELDON MUDD,445 5TH ST STE 101,ELKO,NV,89801-3581,0000,04,3,3000,201605,2,00,000000000,1,01,201912,1,3,01,0,12,9525,70000,70000,C34,
811297693,BIG PAW RESCUE A NONPROFIT CORPORATION,% GUY TAKETA,978 EL CAMINO WAY,BOULDER CITY,NV,89005-2212,0000,03,3,4500,201603,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,D20,
811306721,UNIFIED CONSTRUCTION INDUSTRY COUNCIL LABOR MGMT COOP COMMITTEE,% WILLIAM STANLEY,1701 WHITNEY MESA DR,HENDERSON,NV,89014-2058,0000,05,3,3000,201812,2,00,000000000,5,01,201912,4,4,01,0,12,420717,382669,382669,J40,
811326496,WARRIORS SUICIDE PREVENTION FOUNDATION,% WILLIAM EMMEL,2955 EAST SUNSET RD,LAS VEGAS,NV,89120-2717,0000,03,3,1000,201607,1,16,000000000,1,01,201906,3,3,01,0,06,30660,65504,65504,F40,22 WARRIORS FOUNDATION
811329612,CHOOSE TO CHANGE 2 FOUNDATION,,4307 DOVER PL,LAS VEGAS,NV,89107-4245,0000,03,3,1700,201605,1,15,000000000,1,01,201905,0,0,02,0,05,0,0,0,X20,
811330133,SWOPE MIDDLE SCHOOL PARENT FACULTY ASSOCIATION,% PFA PRESIDENT,901 KEELE DR,RENO,NV,89509-2381,0000,03,3,2000,201611,1,16,000000000,1,01,201906,0,0,02,0,06,0,0,0,B94,SWOPE PFA
811351167,AMDG 1933 FOUNDATION,% ALICIA MANNING,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1200,201607,1,04,000000000,2,01,201912,6,4,00,1,12,3618311,449324,,B82,
811353055,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,% VICKI CARMACK,11 BLUE HERON CT,DAYTON,NV,89403-6361,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,8071 EVANS KENDALL
811353573,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,% VIRGINIA BOND,PO BOX 1161,YERINGTON,NV,89447-1161,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,8084 KERMIT H NEDDENREIP
811356515,SKULLDUGGERY MC,,6250 STAUNTON DR,WINNEMUCCA,NV,89445-4200,0000,03,3,1000,201610,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N50,
811364044,FAMILY OF GOD FELLOWSHIP,,1325 MAPLEGROVE CIR,LAS VEGAS,NV,89108-0826,0000,03,3,7000,201603,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,X20,
811373021,AMERICANS FOR CIVIL RIGHTS,,9708 GILESPIE ST STE 104,LAS VEGAS,NV,89183-7614,0000,03,3,1000,201602,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,R60,
811408270,HANDS OF HOPE FOUNDATION,% ANWAR ABEDRABBO,118 BLACK CROW AVE,LAS VEGAS,NV,89123-7605,0000,03,3,1000,201906,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P12,
811442001,DOUGLAS COUNTY BACKPACK BUDDIES PROGRAM,,1295 BRIDLE WAY,MINDEN,NV,89423-8851,0000,03,3,1000,201608,1,15,000000000,1,01,201906,4,3,01,0,06,368819,59136,59136,P60,
811444709,GROWN TO GIVE,% ROBERT ALTIZER,2572 DREXEL WAY,SPARKS,NV,89434-2655,0000,03,3,1000,201603,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,K30,
811447070,TAILS OF THE FORGOTTEN - SERVING THE LAS VEGAS AREA AND BEYOND,% LINDA CLARK,3309 SPECKLE SUMMER PL UNIT 2,N LAS VEGAS,NV,89084-3315,0000,03,3,1400,201604,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
811459786,SOUTHERN NEVADA DWARF CAR ASSOCIATION,% DEREK ROSSE,1939 CHICKASAW DR,HENDERSON,NV,89002-3662,0000,03,3,1200,201904,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
811475657,SOUTHEAST ASIA CARE INC,,1361 E UNIVERSITY AVE 309B,LAS VEGAS,NV,89119-5898,0000,03,3,1000,201604,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,K35,
811487343,HAPPINESS INITIATIVE,,2610 S JONES BLVD STE 3,LAS VEGAS,NV,89146-5635,0000,03,3,1200,201606,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,W99,
811488574,JAKE KIELBS HOCKEY FOUNDATION,,5240 ADORATO DR,N LAS VEGAS,NV,89031-3623,0000,03,3,1000,201603,1,16,000000000,1,01,201812,3,3,01,0,12,42423,83293,72777,N68,
811495784,MISS LV PAGEANT,,285 BROADCAST AVE,LAS VEGAS,NV,89183-3527,0000,03,3,2000,201702,1,15,000000000,5,01,201612,0,0,02,0,12,0,0,0,B82,
811501396,MY ESCAPES INC,% MARIA RODRIGUEZ,7098 FOREST VISTA ST,LAS VEGAS,NV,89147-4704,0000,03,3,1000,201711,1,16,000000000,1,01,201712,1,2,02,0,12,7754,15648,15648,P20,
811502727,NATIONAL ORDER OF THE TRENCH RATS DUGOUT 637 INC,% ROBERT HUNT,8856 REGATTA BAY PL,LAS VEGAS,NV,89131-1781,0000,19,3,1000,201703,1,00,000000000,1,01,201806,0,0,02,0,06,0,0,0,W30,
811504927,ALTA VISTA COMMUNITY RESOURCE CENTER,% CHRISTIE WHITE,1201 TERMINAL WAY STE 217,RENO,NV,89502-3258,0000,03,3,1200,201702,1,16,000000000,1,01,202002,0,0,02,0,02,0,0,0,,
811517324,RICHARD KENT THOMPSON SCHOLARSHIP FUND,,PO BOX 21351,RENO,NV,89515-1351,0000,03,3,2000,201603,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B82,
811518903,MAINSTREAM GROUP,% FRANK PARENTI,9550 S EASTERN AVE STE 253,LAS VEGAS,NV,89123-8042,0000,03,3,2000,201805,1,16,000000000,1,01,201906,0,0,02,0,06,0,0,0,F32,MAINSTREAM
811522520,SILVER STATE SERVICE DOGS INC,,2140 E PEBBLE RD STE 110,LAS VEGAS,NV,89123-3205,0000,03,3,1000,201604,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,D61,
811527895,MOTIVATION MUSIC EDUCATION ORGANIZATION,% RONALDO BATO,2801 N RAINBOW BLVD APT 250,LAS VEGAS,NV,89108-4584,0000,03,3,1200,201603,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,S20,
811531897,SECOND ANTIOCH MISSION SOCIATY,,11120 PENTLAND DOWNS ST,LAS VEGAS,NV,89141-4360,0000,03,3,7000,201804,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
811535246,VIVEZ LA MUSIQUE VLM,,8275 S EASTERN AVE STE 200,LAS VEGAS,NV,89123-2545,0000,03,3,1200,201612,1,04,000000000,1,01,201812,1,3,00,1,12,1,31576,,,
811538348,TOPS CLUB INC,% STACEY GARCIA,1872 STAR SAPPHIRE CT,LAS VEGAS,NV,89106-1844,5501,03,9,1200,200809,1,16,000000000,5,01,201903,0,0,02,0,03,0,0,0,E70,0188 LAS VEGAS TOPS NV
811552321,COMMON TREE,,1070 W HORIZON RIDGE PKWY STE 111,HENDERSON,NV,89012-6019,0000,03,3,1000,201603,1,04,000000000,1,01,201812,1,3,00,1,12,1,52470,,P20,
811553659,LYON COUNTY SHERIFFS ADVISORY COUNCIL,,PO BOX 1477,FERNLEY,NV,89408-1477,0000,03,3,1000,201603,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,M99,
811560873,JACQUIE FOUNDATION,% JAMES K BURAU,916 SOUTHWOOD BLVD STE 1A,INCLINE VLG,NV,89451-9493,0000,03,3,1000,201604,1,04,000000000,1,01,201912,7,6,00,1,12,6273407,2411126,,T12,
811561269,KATHYS ANGELS FOUNDATION,% KATHERINE BEEHN,7917 WATERFALLS AVE,LAS VEGAS,NV,89128-6712,0000,03,3,1000,201606,1,04,000000000,1,01,201812,2,2,00,1,12,22100,15743,,T12,
811562110,CONCERNS OF POLICE SURVIVORS,% JENNIFER GRANT BLOUNT,200 PHARAOH CT,SPARKS,NV,89441-0508,9502,03,9,1200,198409,1,15,124000000,1,01,201903,4,4,01,0,03,128744,110499,71674,I60I,NORTHERN NEVADA CHAPTER
811579015,NEVADA FIREARMS COALITION FOUNDATION,,5575 SIMMONS ST STE 1 # 176,N LAS VEGAS,NV,89031-9008,0000,03,3,1200,201811,0,16,000000000,0,01,201812,2,2,02,0,12,10958,16180,16180,R11,
811584154,NATIONAL COMMUNITY OUTREACH ASSOCIATION,,2885 E QUAIL AVE,LAS VEGAS,NV,89120-2440,0000,03,3,1200,201603,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,P20,
811590021,LAS VEGAS HIGH HEAT BASEBALL CLUB INC,% DENNIS DERLETH,780 VORTEX AVE,HENDERSON,NV,89002-6545,0000,03,3,1200,201604,1,16,000000000,1,01,201807,0,0,02,0,07,0,0,0,N63,
811590422,STATELINE RECOVERY WEEKEND,,2688 S RAINBOW BLVD STE D,LAS VEGAS,NV,89146-5196,0000,03,3,2000,201608,1,04,000000000,1,01,201612,1,1,00,1,12,1,1,1,A12,
811591165,CONCERNS OF POLICE SURVIVORS,% STANLEY M JERLECKI,9973 CEDAR ROSE ST,LAS VEGAS,NV,89183-7509,9502,03,9,1200,198409,1,15,124000000,1,01,201903,0,0,02,0,03,0,0,0,I60I,SOUTHERN NEVADA CHAPTER
811601929,NEVADA SECTION OF THE AIR & WASTE MANAGEMENT ASSOCIATION,,4480 W HACIENDA AVE STE 104,LAS VEGAS,NV,89118-4908,0000,03,3,1000,201612,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,C03,BRIAN LOFFMAN MBR
811614873,ROTARY INTERNATIONAL,% RINEHART M WILKE,4090 ALLEN RD,FALLON,NV,89406-9250,0573,04,9,3000,194209,2,00,520349200,1,01,201906,0,0,02,0,06,0,0,0,,5190 E-CLUB OF DISTRICT
811615224,TRUE LIGHT BAPTIST CHURCH,% RONALD GLEN HENDERSON,3665 N NELLIS BLVD STE 11,LAS VEGAS,NV,89115-2795,0000,03,3,7000,201702,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
811626577,ON COMMON GROUND,% MICHELLE PELTIER,933 TROPICO CT,SPARKS,NV,89436-0692,0000,03,3,1200,201603,1,16,000000000,1,01,201812,1,2,02,0,12,3498,13547,6025,K30,SIERRA COMMONS
811626731,HEALTH AND FITNESS FOUNDATION OF NEVADA,% RAYMOND WILSON,3651 LINDELL RD,LAS VEGAS,NV,89103-1254,0000,03,3,1000,201603,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E01,
811636575,GOD FIRST FATHERS MINISTRIES,% ANTHONY DAVID PUCCI,4929 SHADY RIM CT,LAS VEGAS,NV,89131-3682,0000,03,3,2700,201607,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,X19,
811637466,CHRISTIAN RIDING ACADEMY INC,% ROCHELLE REXIUS,8521 COTE RD,LAS VEGAS,NV,89161-9236,0000,03,3,1000,201810,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E50,
811650174,ROTARY CLUB OF LAS VEGAS SOUTHWEST FOUNDATION,% ADMINISTRATOR,PO BOX 70126,LAS VEGAS,NV,89170-0126,0000,03,3,1000,201910,1,15,000000000,1,01,,0,0,02,0,12,,,,T30,
811666148,FALLON FOOD HUB,% DEBORAH STEWART,40 E CENTER STREET,FALLON,NV,89406-3475,0000,03,3,2000,201603,1,16,000000000,1,01,201812,1,4,01,0,12,4471,153511,58590,S32,
811667559,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,% KATIE,730 VALUE RIDGE AVE,HENDERSON,NV,89012-5313,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,3848 BASIC
811668405,SLAM ACADEMY,% TREVOR GOODSELL,1095 FIELDERS ST,HENDERSON,NV,89011-1559,0000,03,3,2000,201703,1,11,000000000,1,01,201806,6,7,01,0,06,3573670,5828120,5828120,B29,
811672348,ROAD RUNNERS CLUB OF AMERICA,,10474 RUSTYVILLE CT,LAS VEGAS,NV,89129-3237,2702,03,9,1000,197603,2,15,300288000,5,01,201912,1,2,02,0,12,9095,20226,7668,,DIANE SNYDER RUN TO REMEMBER
811682614,VILLAGE MEDICAL PROJECT FOR SIERRA LEONE USA,% JOANNE G LEOVY,3188 CAMBRIDGESHIRE ST,LAS VEGAS,NV,89146-6222,0000,03,3,1280,201605,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,E70,
811712231,MANAO,% VICTORIA CHUNG,11035 LAVENDER HILL DR STE 160-327,LAS VEGAS,NV,89135-2957,0000,03,3,1200,201609,1,16,000000000,1,01,201812,3,3,01,0,12,46994,87320,87320,A23,
811714787,ELKO CANCER NETWORK,% BRIAN HULSE,PO BOX 712,ELKO,NV,89803-0712,0000,03,3,1000,201607,1,15,000000000,1,01,201906,0,0,02,0,06,0,0,0,E86,
811715896,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,,4438 ROLLS ROYCE RD,N LAS VEGAS,NV,89031-2283,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,6 VFW AUX DEPT OF NV DIST
811720415,FRIENDS OF THE LIBERACE MANSION,% SECRETARY,4982 SHIRLEY ST,LAS VEGAS,NV,89119-4823,0000,03,3,1000,201605,1,15,000000000,1,01,201906,1,0,02,0,06,2214,0,0,A80,
811751096,MARTIN OREN CHARITABLE TRUST,% MELVIN ANTHONY,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,201609,1,04,000000000,2,01,201912,6,6,00,1,12,2320361,1395568,,T90,
811761894,ADAPTIVE FREEDOM FOUNDATION,,7121 W CRAIG RD STE 113 # 62,LAS VEGAS,NV,89129-6023,0000,03,3,1200,201603,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,P99,
811774204,CASA ITALIANA DI LAS VEGAS,,4035 S EL CAPITAN WAY,LAS VEGAS,NV,89147-3430,0000,03,3,2000,201606,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,A20,
811783875,EMPOWER HOPE,% ASHLIE SENKO,539 RIVERSIDE DR,RENO,NV,89503-5331,0000,03,3,1200,201603,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,O50,ACADEMIC ACCESS INITIATIVE
811785734,AVENUE CHURCH INC,,7547 HORIZON ROCK AVE,LAS VEGAS,NV,89179-1811,0000,03,3,7000,201609,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
811791714,ALBION SC LAS VEGAS,,181 N ARROYO GRANDE BLVD SUITE 140B,HENDERSON,NV,89074-1644,0000,03,3,1200,201611,1,16,000000000,1,01,201905,3,6,01,0,05,46929,1460224,1438877,P80,
811805874,NEVADA FOUR WHEEL DRIVE ASSOCIATION,% LAWRENCE G CALKINS,65 JASPER LN,DAYTON,NV,89403-9382,0000,07,3,1000,201606,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,N50,
811808144,BRIGHT CLOUDS COMPANY,% GHETA TUCKER,60 N PECOS RD APT 2079,LAS VEGAS,NV,89101-4847,0000,03,3,1000,201905,1,15,000000000,1,01,,0,0,02,0,12,,,,O50,
811811752,IGLESIA BERACA,,1207 E CHARLESTON BLVD,LAS VEGAS,NV,89104-1708,0000,03,3,7000,201706,1,10,000000000,1,01,201812,3,4,06,0,12,33253,149637,149637,X21,
811818614,RENEWABLE AMBASSADOR,% DAVI-MAY MESSINGER,620 DIGGER ST,LAS VEGAS,NV,89107-3828,0000,03,3,1000,201610,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A40,
811825348,BACK COUNTRY HORSEMEN OF NEVADA CARSON VALLEY CHAPTER,,617 THOROBRED AVE,GARDNERVILLE,NV,89410-7804,0000,03,3,2000,201706,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,C60,
811832327,CLIMATE ARTS,% ANDREW WOLF,774 MAYS BOULEVARD,INCLINE VILLAGE,NV,89451-9669,0000,03,3,1000,201604,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,A40,
811835743,RESTORING LIVES MINISTRIES INTERNATIONAL,,4880 TIERRA VERDE ST,LAS VEGAS,NV,89122-6145,0000,03,3,1270,201604,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,P20,
811836378,VFW OF THE INITED STATES AUXILIARY TO DEPARTMENT OF NEVADA,% MARY FREEMAN,1104 A ST,MINA,NV,89422-0000,6381,19,9,1000,201907,1,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,2668 FORTUNE-ECKLEY-PERRY
811858109,A SOLUTIONS GROUP SSM,,960 W OWENS AVE,LAS VEGAS,NV,89106-2516,0000,03,3,1200,201605,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N62,
811864821,CRISTO REY LAS VEGAS HIGH SCHOOL INC,% FRANCISCO AGUILAR,300 SOUTH 4TH STREET,LAS VEGAS,NV,89101-6014,0000,03,3,2700,201608,1,11,000000000,1,01,201705,0,5,01,0,05,0,920254,920254,B25,
811883250,TRUE AMERICAN PATRIOT SERVICES,,626 S 3RD ST,LAS VEGAS,NV,89101-6602,0000,03,3,1000,201603,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,L80,
811883363,SAFE THOMAS FOUNDATION,,1052 W OWENS AVE,LAS VEGAS,NV,89106-2520,0000,03,3,1000,201604,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,L01,
811896510,WILLIAM & WENDY KINNEY FOUNDATION,% WENDY M KINNEY,1160 N TOWN CENTER DR STE 100,LAS VEGAS,NV,89144-0565,0000,03,3,1000,201703,1,04,000000000,1,01,201812,3,1,00,1,12,75454,116,,T22,
811915860,ALIVE COACHING FOUNDATION,% JUDITH SULLIVAN,3722 S LAS VEGAS BLVD,LAS VEGAS,NV,89158-4301,0000,03,3,1000,201606,1,15,000000000,1,01,201812,4,3,02,0,12,226249,25307,25307,P20,
811951469,HUMBOLDT COUNTY HOMESCHOOL ASSOCIATION,% REBECCA COLEMAN,PO BOX 118,WINNEMUCCA,NV,89446-0118,0000,03,3,2000,201605,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,B99,
811981472,GRIFFITH BW AND JEAN SCHOLARSHIP TR,% WELLS FARGO BANK NA D1114-044,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1200,201802,1,04,000000000,2,01,201912,6,5,00,1,12,1477297,818109,,T20,
811995162,ASOCIACION DE CHARROS DE LAS VEGAS,,5318 E WASHINGTON AVE,LAS VEGAS,NV,89110-1635,0000,03,3,1280,201608,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,N69,
812005897,YOUTH LEADERSHIP AUTHORITY INC,,631 N STEPHANIE ST 402,HENDERSON,NV,89014-2633,0000,03,3,1200,201701,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S80,
812009660,NEVADA VETERANS MEMORIAL PLAZA,% KRISTOPHER DAHIR,PO BOX 50967,SPARKS,NV,89435-0967,0000,03,3,2000,201611,1,15,000000000,1,01,201812,4,4,01,0,12,295819,440804,397199,A80,
812013851,NEVADA HEALTH FOUNDATION INC,% BEVERLY COLEMAN,3325 RESEARCH WAY 2ND FLOOR,CARSON CITY,NV,89706-7913,0000,03,3,1000,201608,1,15,000000000,1,01,201905,1,4,01,0,05,3621,369305,369305,E12,
812013852,PFLAG INC,,622 LAKE SUPERIOR LN,BOULDER CITY,NV,89005-1038,3366,03,9,1000,199403,1,15,123000000,1,01,201709,0,0,02,0,09,0,0,0,,PFLAG BOULDER CITY
812022152,INST OF REAL ESTATE MGMT OF NATIONAL ASSO OF REALTORS-LAS VEGA,,PO BOX 96445,LAS VEGAS,NV,89193-6445,3002,06,9,4000,197608,2,00,000000000,5,01,201812,4,4,01,0,12,131417,222634,175570,,99 LAS VEGAS CHAPTER
812022821,NEVADA COLLABORATIVE DIVORCE PROFESSIONALS,% DEBORAH RIBNICK,PO BOX 19835,RENO,NV,89511-2503,0000,06,3,2000,201707,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,S41,
812028181,FEDERACION DE LOS MIGRANTES ACTIVOS DE GUERRERO,,4616 W SAHARA AVE UNIT 579,LAS VEGAS NV,NV,89102-3654,0000,03,3,1000,201704,1,15,000000000,1,01,201612,0,0,02,0,12,0,0,0,P84,
812039670,KIDS IN TRANSITION FOUNDATION,,30 VIA BRIANZA STE 100,HENDERSON,NV,89011-3632,0000,03,3,1200,201707,1,15,000000000,1,01,201712,1,4,01,0,12,5158,302383,302383,K31,KIT FOUNDATION
812072747,LAS VEGAS WON ROTARY CLUB FOUNDATION,,601 E CHARLESTON BLVD STE 100,LAS VEGAS,NV,89104-1508,0000,03,3,1000,201707,1,15,000000000,1,01,201806,0,0,02,0,06,0,0,0,K30,
812077138,ENVIRO LIFE FOUNDATION,% WILLIAM R JACKSON,9230 W SAHARA AVE,LAS VEGAS,NV,89117-5749,0000,03,3,1000,201702,1,04,000000000,1,01,201812,1,1,00,1,12,1,1,,T30,
812083127,LAS VEGAS WON ROTARY CLUB,,601 E CHARLESTON BLVD STE 100,LAS VEGAS,NV,89104-1508,0000,04,3,3000,201609,2,00,000000000,1,01,201806,0,0,02,0,06,0,0,0,S21,
812090615,AFFORDABLE HOUSING FOUNDATION OF SOUTHERN NEVADA INC,,PO BOX 81585,LAS VEGAS,NV,89180-1585,0000,03,3,1000,201606,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,L20,
812094929,PANDA CARES FOUNDATION INC,% PEGGY TSIANG CHERNG,1120 N TOWN CENTER DR,LAS VEGAS,NV,89144-6301,0000,03,3,1200,201607,1,15,000000000,1,01,201812,8,8,01,0,12,27092456,44309497,44309497,B90,
812102798,TALK TO A VETERAN,% THOMAS PRATT,848 N RAINBOW BLVD 4552,LAS VEGAS,NV,89107-1103,0000,03,3,1000,201604,1,15,000000000,1,01,202003,0,0,02,0,03,0,0,0,T30,
812110663,LAS VEGAS CARE ASSOCIATION,% CAVIN FUNG,4330 W DESERT INN RD STE N,LAS VEGAS,NV,89102-7636,0000,03,3,1200,201605,1,16,000000000,1,01,201712,0,0,02,0,12,0,0,0,S20,
812116147,CCSN SRO INC,% BETH C KACZMARSKI,1501 LAS VEGAS BLVD N,LAS VEGAS,NV,89101-1120,0000,03,3,1700,201812,1,22,000000000,1,01,201906,6,4,01,0,06,1715178,490981,490981,L20,
812131254,TERRY FARRELL FIREFIGHTERS FUND OF NEVADA,% DEREK SUTHERLAND,2724 CRAIGMILLAR ST,HENDERSON,NV,89044-0219,0000,03,3,1000,201802,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,T11,
812131541,PAWS 4 PASSENGERS,% DEBORAH HARVEY,16454 CALLAHAN RD,RENO,NV,89511-8038,0000,03,3,1000,201604,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,D60,
812138448,POST KINSHIP ADOPTION FOUNDATION,% HARTWELL KU,512 RUBY VISTA CT,LAS VEGAS,NV,89144-4101,0000,03,3,1250,201604,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,P99,
812159124,EUREKA RESTORATION ENTERPRISE,,PO BOX 742,EUREKA,NV,89316-0742,0000,03,3,1000,201605,1,16,000000000,1,01,201903,3,4,01,0,03,86920,136196,136196,T70,
812176645,SOUTHERN UTAH SIGMA CHI ALUMNI CHAPTER,% TIM CLEMENS,10448 BRITTON HILL AVE,LAS VEGAS,NV,89129-4530,0000,07,3,1000,201609,2,00,000000000,1,01,201806,0,0,02,0,06,0,0,0,N50,
812182494,U VILLAGE COMMUNITY DEVELOPMENT CORPORATION,% KEISHA GRAHAM,229 ALBANY WAY,HENDERSON,NV,89015-7000,0000,03,3,1000,201902,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,P20,U VILLAGE CDC
812196016,CONNOR AND MILLIES DOG RESCUE CMDR,% LINDA GILLIAM,3592 AUSTRALIAN CLOUD DR,LAS VEGAS,NV,89135-7802,0000,03,3,1000,201604,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,D20,
812196202,BATTLE BORN HUNTERS ASSOCIATION,,15 SAHARA CT,SPARKS,NV,89436-6626,0000,03,3,2000,201605,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,C99,
